cve_id,published_date,last_modified_date,description,cvss_score
CVE-1999-0531,1999-01-01T05:00:00.000,2023-11-07T01:54:58.853,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""An SMTP service supports EXPN, VRFY, HELP, ESMTP, and/or EHLO.",
CVE-1999-0539,1999-01-01T05:00:00.000,2022-08-17T06:15:16.457,A trust relationship exists between two Unix hosts.,10.0
CVE-1999-0547,1999-01-01T05:00:00.000,2022-08-17T06:15:16.680,An SSH server allows authentication through the .rhosts file.,10.0
CVE-1999-0548,1999-01-01T05:00:00.000,2022-08-17T08:15:14.013,"A superfluous NFS server is running, but it is not importing or exporting any file systems.",10.0
CVE-1999-0549,1999-01-01T05:00:00.000,2022-08-17T08:15:14.067,Windows NT automatically logs in an administrator upon rebooting.,7.2
CVE-1999-0554,1999-01-01T05:00:00.000,2022-08-17T08:15:14.177,"NFS exports system-critical data to the world, e.g. / or a password file.",10.0
CVE-1999-0555,1999-01-01T05:00:00.000,2022-08-17T10:15:13.350,"A Unix account with a name other than ""root"" has UID 0, i.e. root privileges.",10.0
CVE-1999-0556,1999-01-01T05:00:00.000,2022-08-17T06:15:16.877,Two or more Unix accounts have the same UID.,10.0
CVE-1999-0559,1999-01-01T05:00:00.000,2022-08-17T10:15:13.397,A system-critical Unix file or directory has inappropriate permissions.,10.0
CVE-1999-0560,1999-01-01T05:00:00.000,2022-08-17T10:15:13.440,A system-critical Windows NT file or directory has inappropriate permissions.,10.0
CVE-1999-0561,1999-01-01T05:00:00.000,2022-08-17T10:15:13.490,IIS has the #exec function enabled for Server Side Include (SSI) files.,10.0
CVE-1999-0564,1999-01-01T05:00:00.000,2022-08-17T08:15:14.227,An attacker can force a printer to print arbitrary documents (e.g. if the printer doesn't require a password) or to become disabled.,10.0
CVE-1999-0565,1999-01-01T05:00:00.000,2022-08-17T10:15:13.537,A Sendmail alias allows input to be piped to a program.,10.0
CVE-1999-0568,1999-01-01T05:00:00.000,2022-08-17T08:15:14.337,rpc.admind in Solaris is not running in a secure mode.,10.0
CVE-1999-0569,1999-01-01T05:00:00.000,2022-08-17T10:15:13.583,"A URL for a WWW directory allows auto-indexing, which provides a list of all files in that directory if it does not contain an index.html file.",10.0
CVE-1999-0570,1999-01-01T05:00:00.000,2022-08-17T08:15:14.397,"Windows NT is not using a password filter utility, e.g. PASSFILT.DLL.",10.0
CVE-1999-0571,1999-01-01T05:00:00.000,2022-08-17T08:15:14.447,A router's configuration service or management interface (such as a web server or telnet) is configured to allow connections from arbitrary hosts.,10.0
CVE-1999-0577,1999-01-01T05:00:00.000,2022-08-17T10:15:13.730,A Windows NT system's file audit policy does not log an event success or failure for non-critical files or directories.,10.0
CVE-1999-0578,1999-01-01T05:00:00.000,2022-08-17T06:15:17.340,A Windows NT system's registry audit policy does not log an event success or failure for security-critical registry keys.,4.6
CVE-1999-0579,1999-01-01T05:00:00.000,2022-08-17T06:15:17.553,A Windows NT system's registry audit policy does not log an event success or failure for non-critical registry keys.,10.0
CVE-1999-0580,1999-01-01T05:00:00.000,2022-08-17T10:15:13.780,"The HKEY_LOCAL_MACHINE key in a Windows NT system has inappropriate, system-critical permissions.",10.0
CVE-1999-0581,1999-01-01T05:00:00.000,2022-08-17T10:15:13.830,"The HKEY_CLASSES_ROOT key in a Windows NT system has inappropriate, system-critical permissions.",10.0
CVE-1999-0583,1999-01-01T05:00:00.000,2022-08-17T06:15:17.787,There is a one-way or two-way trust relationship between Windows NT domains.,10.0
CVE-1999-0584,1999-01-01T05:00:00.000,2022-08-17T06:15:17.980,A Windows NT file system is not NTFS.,10.0
CVE-1999-0586,1999-01-01T05:00:00.000,2022-08-17T10:15:13.990,A network service is running on a nonstandard port.,0.0
CVE-1999-0587,1999-01-01T05:00:00.000,2022-08-17T10:15:14.040,"A WWW server is not running in a restricted file system, e.g. through a chroot, thus allowing access to system-critical data.",10.0
CVE-1999-0588,1999-01-01T05:00:00.000,2022-08-17T08:15:14.497,A filter in a router or firewall allows unusual fragmented packets.,7.5
CVE-1999-0589,1999-01-01T05:00:00.000,2022-08-17T10:15:14.087,A system-critical Windows NT registry key has inappropriate permissions.,10.0
CVE-1999-0591,1999-01-01T05:00:00.000,2022-08-17T10:15:14.127,An event log in Windows NT has inappropriate access permissions.,10.0
CVE-1999-0592,1999-01-01T05:00:00.000,2022-08-17T06:15:18.420,The Logon box of a Windows NT system displays the name of the last user who logged in.,10.0
CVE-1999-0593,1999-01-01T05:00:00.000,2017-07-11T01:29:00.523,The default setting for the Winlogon key entry ShutdownWithoutLogon in Windows NT allows users with physical access to shut down a Windows NT system without logging in.,4.9
CVE-1999-0594,1999-01-01T05:00:00.000,2022-08-17T06:15:18.623,A Windows NT system does not restrict access to removable media drives such as a floppy disk drive or CDROM drive.,10.0
CVE-1999-0596,1999-01-01T05:00:00.000,2022-08-17T06:15:19.110,A Windows NT log file has an inappropriate maximum size or retention period.,10.0
CVE-1999-0597,1999-01-01T05:00:00.000,2022-08-17T06:15:19.320,A Windows NT account policy does not forcibly disconnect remote users from the server when their logon hours expire.,10.0
CVE-1999-0598,1999-01-01T05:00:00.000,2022-08-17T06:15:19.507,"A network intrusion detection system (IDS) does not properly handle packets that are sent out of order, allowing an attacker to escape detection.",10.0
CVE-1999-0599,1999-01-01T05:00:00.000,2022-08-17T06:15:19.703,A network intrusion detection system (IDS) does not properly handle packets with improper sequence numbers.,10.0
CVE-1999-0600,1999-01-01T05:00:00.000,2022-08-17T06:15:19.903,A network intrusion detection system (IDS) does not verify the checksum on a packet.,10.0
CVE-1999-0601,1999-01-01T05:00:00.000,2022-08-17T06:15:20.097,A network intrusion detection system (IDS) does not properly handle data within TCP handshake packets.,10.0
CVE-1999-0602,1999-01-01T05:00:00.000,2022-08-17T06:15:20.300,A network intrusion detection system (IDS) does not properly reassemble fragmented packets.,10.0
CVE-1999-0603,1999-01-01T05:00:00.000,2022-08-17T10:15:14.170,"In Windows NT, an inappropriate user is a member of a group, e.g. Administrator, Backup Operators, Domain Admins, Domain Guests, Power Users, Print Operators, Replicators, System Operators, etc.",10.0
CVE-1999-0611,1999-01-01T05:00:00.000,2022-08-17T10:15:14.213,A system-critical Windows NT registry key has an inappropriate value.,10.0
CVE-1999-0613,1999-01-01T05:00:00.000,2022-08-17T10:15:14.310,The rpc.sprayd service is running.,0.0
CVE-1999-0614,1999-01-01T05:00:00.000,2023-11-07T01:54:59.310,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The FTP service is running.",
CVE-1999-0615,1999-01-01T05:00:00.000,2023-11-07T01:54:59.343,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The SNMP service is running.",
CVE-1999-0616,1999-01-01T05:00:00.000,2023-11-07T01:54:59.373,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The TFTP service is running.",
CVE-1999-0617,1999-01-01T05:00:00.000,2023-11-07T01:54:59.410,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The SMTP service is running.",
CVE-1999-0618,1999-01-01T05:00:00.000,2022-08-17T10:15:14.357,The rexec service is running.,10.0
CVE-1999-0619,1999-01-01T05:00:00.000,2023-11-07T01:54:59.450,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The Telnet service is running.",
CVE-1999-0620,1999-01-01T05:00:00.000,2023-11-07T01:54:59.480,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""A component service related to NIS is running.",
CVE-1999-0621,1999-01-01T05:00:00.000,2023-11-07T01:54:59.540,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""A component service related to NETBIOS is running.",
CVE-1999-0622,1999-01-01T05:00:00.000,2023-11-07T01:54:59.607,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""A component service related to DNS service is running.",
CVE-1999-0623,1999-01-01T05:00:00.000,2023-11-07T01:54:59.640,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The X Windows service is running.",
CVE-1999-0624,1999-01-01T05:00:00.000,2022-08-17T10:15:14.400,The rstat/rstatd service is running.,0.0
CVE-1999-0625,1999-01-01T05:00:00.000,2022-08-17T10:15:14.443,The rpc.rquotad service is running.,0.0
CVE-1999-0629,1999-01-01T05:00:00.000,2022-08-17T08:15:14.653,The ident/identd service is running.,0.0
CVE-1999-0630,1999-01-01T05:00:00.000,2022-08-17T06:15:20.517,The NT Alerter and Messenger services are running.,10.0
CVE-1999-0631,1999-01-01T05:00:00.000,2023-11-07T01:54:59.713,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The NFS service is running.",
CVE-1999-0632,1999-01-01T05:00:00.000,2022-08-17T10:15:14.533,The RPC portmapper service is running.,0.0
CVE-1999-0633,1999-01-01T05:00:00.000,2023-11-07T01:54:59.750,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The HTTP/WWW service is running.",
CVE-1999-0634,1999-01-01T05:00:00.000,2023-11-07T01:54:59.870,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The SSH service is running.",
CVE-1999-0635,1999-01-01T05:00:00.000,2007-07-13T04:00:00.000,The echo service is running.,0.0
CVE-1999-0636,1999-01-01T05:00:00.000,2022-08-17T10:15:14.577,The discard service is running.,10.0
CVE-1999-0637,1999-01-01T05:00:00.000,2022-08-17T10:15:14.620,The systat service is running.,0.0
CVE-1999-0638,1999-01-01T05:00:00.000,2022-08-17T10:15:14.663,The daytime service is running.,0.0
CVE-1999-0639,1999-01-01T05:00:00.000,2022-08-17T10:15:14.707,The chargen service is running.,0.0
CVE-1999-0640,1999-01-01T05:00:00.000,2022-08-17T10:15:14.750,The Gopher service is running.,10.0
CVE-1999-0641,1999-01-01T05:00:00.000,2022-08-17T08:15:14.700,The UUCP service is running.,0.0
CVE-1999-0642,1999-01-01T05:00:00.000,2023-11-07T01:54:59.973,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""A POP service is running.",
CVE-1999-0643,1999-01-01T05:00:00.000,2023-11-07T01:55:00.010,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The IMAP service is running.",
CVE-1999-0644,1999-01-01T05:00:00.000,2023-11-07T01:55:00.043,"Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: None.  Reason: this candidate is solely about a configuration that does not directly introduce security vulnerabilities, so it is more appropriate to cover under the Common Configuration Enumeration (CCE).  Notes: the former description is: ""The NNTP news service is running.",
